topology,scenario,k,delay,method,mean_mlu,p95_mlu,peak_mlu,overload_0p7,overload_0p9,mean_disturb,mean_decision_ms,sticky_applied_rate,recovery_time,delta_mean_pct,delta_p95_pct,delta_peak_pct,delta_disturb_pct,abl_delta_mean_vs_currapg_pct,abl_delta_p95_vs_currapg_pct,abl_delta_peak_vs_currapg_pct,n_steps
tiscali,spike_2x,10,1,oracle,768.653964,968.002499,982.389477,35,11,0.001894,85.64,0.941,13,-0.224,-0.394,+0.000,-8.326,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,2,phase1,768.835165,962.270382,981.433241,36,11,0.002066,89.46,0.961,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,2,current_apg,767.555869,952.030572,981.433241,36,11,0.001894,89.11,0.941,1,-0.166,-1.064,+0.000,-8.326,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,2,predictive,767.555869,952.030572,981.433241,36,11,0.001894,89.78,0.941,1,-0.166,-1.064,+0.000,-8.326,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,2,oracle,767.555869,952.030572,981.433241,36,11,0.001894,89.29,0.941,1,-0.166,-1.064,+0.000,-8.326,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,0,phase1,757.640461,965.194430,998.866395,30,8,0.005367,87.10,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,0,current_apg,763.924574,965.194430,998.866395,32,8,0.003537,85.00,0.961,14,+0.829,+0.000,+0.000,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,0,predictive,763.924574,965.194430,998.866395,32,8,0.003537,83.24,0.961,14,+0.829,+0.000,+0.000,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,0,oracle,763.924574,965.194430,998.866395,32,8,0.003537,83.11,0.961,14,+0.829,+0.000,+0.000,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,1,phase1,757.418412,959.891465,982.065642,33,10,0.005367,83.87,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,1,current_apg,762.075863,958.736833,982.065642,33,10,0.003537,83.40,0.961,13,+0.615,-0.120,+0.000,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,1,predictive,762.075863,958.736833,982.065642,33,10,0.003537,83.31,0.961,13,+0.615,-0.120,+0.000,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,1,oracle,762.075863,958.736833,982.065642,33,10,0.003537,83.57,0.961,13,+0.615,-0.120,+0.000,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,2,phase1,758.750235,961.976491,1045.028118,24,5,0.005367,90.13,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,2,current_apg,762.954657,960.821859,1022.104375,28,5,0.003537,90.13,0.961,1,+0.554,-0.120,-2.194,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,2,predictive,762.954657,960.821859,1022.104375,28,5,0.003537,90.18,0.961,1,+0.554,-0.120,-2.194,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,20,2,oracle,762.954657,960.821859,1022.104375,28,5,0.003537,90.36,0.961,1,+0.554,-0.120,-2.194,-34.095,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,0,phase1,742.962874,952.167858,998.866395,27,6,0.010650,86.91,0.863,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,0,current_apg,741.370908,952.167858,998.866395,26,6,0.008505,86.68,0.882,14,-0.214,-0.000,+0.000,-20.140,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,0,predictive,741.370908,952.167858,998.866395,26,6,0.008505,85.85,0.882,14,-0.214,-0.000,+0.000,-20.140,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,0,oracle,741.370908,952.167858,998.866395,26,6,0.008425,85.94,0.882,14,-0.214,-0.000,+0.000,-20.893,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,1,phase1,746.317911,970.135296,982.065642,30,6,0.010650,85.89,0.863,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,1,current_apg,745.344750,970.135296,982.065642,30,7,0.008505,85.66,0.882,13,-0.130,+0.000,+0.000,-20.140,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,1,predictive,745.344750,970.135296,982.065642,30,7,0.008505,85.82,0.882,13,-0.130,+0.000,+0.000,-20.140,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,1,oracle,745.344750,970.135296,982.065642,30,7,0.008425,85.75,0.882,13,-0.130,+0.000,+0.000,-20.893,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,2,phase1,747.220062,967.867728,1007.197124,27,5,0.010650,85.73,0.863,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,2,current_apg,745.718616,966.947606,1012.188516,25,5,0.008505,85.97,0.882,1,-0.201,-0.095,+0.496,-20.140,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,2,predictive,745.718616,966.947606,1012.188516,25,5,0.008503,85.86,0.882,1,-0.201,-0.095,+0.496,-20.164,+0.000,+0.000,+0.000,51
tiscali,spike_2x,40,2,oracle,745.718616,966.947606,1012.188516,25,5,0.008425,86.08,0.882,1,-0.201,-0.095,+0.496,-20.893,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,0,phase1,770.093036,979.541482,998.866395,33,9,0.003897,102.45,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,0,current_apg,769.565896,974.305097,998.866395,33,9,0.003330,91.30,0.941,14,-0.068,-0.535,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,0,predictive,769.565896,974.305097,998.866395,33,9,0.003330,89.99,0.941,14,-0.068,-0.535,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,0,oracle,769.565896,974.305097,998.866395,33,9,0.003330,103.27,0.941,14,-0.068,-0.535,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,1,phase1,770.062371,971.835889,982.389477,35,10,0.003897,84.14,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,1,current_apg,769.477048,968.002499,982.389477,35,11,0.003330,83.14,0.941,13,-0.076,-0.394,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,1,predictive,769.477048,968.002499,982.389477,35,11,0.003330,83.15,0.941,13,-0.076,-0.394,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,1,oracle,769.477048,968.002499,982.389477,35,11,0.003330,83.87,0.941,13,-0.076,-0.394,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,2,phase1,769.088116,962.270382,981.433241,36,11,0.003897,83.29,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,2,current_apg,768.534386,952.030572,981.433241,36,12,0.003330,83.68,0.941,1,-0.072,-1.064,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,2,predictive,768.534386,952.030572,981.433241,36,12,0.003330,83.18,0.941,1,-0.072,-1.064,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,10,2,oracle,768.534386,952.030572,981.433241,36,12,0.003330,83.10,0.941,1,-0.072,-1.064,+0.000,-14.536,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,0,phase1,759.272818,965.194430,998.866395,30,8,0.002920,90.51,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,0,current_apg,763.924574,965.194430,998.866395,32,8,0.001609,90.64,0.961,14,+0.613,+0.000,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,0,predictive,763.924574,965.194430,998.866395,32,8,0.001609,90.74,0.961,14,+0.613,+0.000,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,0,oracle,763.924574,965.194430,998.866395,32,8,0.001609,90.87,0.961,14,+0.613,+0.000,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,1,phase1,760.636993,959.891465,982.065642,33,9,0.002920,84.26,0.941,13,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,1,current_apg,763.014199,958.736833,982.065642,33,10,0.001609,84.10,0.961,13,+0.313,-0.120,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,1,predictive,763.014199,958.736833,982.065642,33,10,0.001609,84.47,0.961,13,+0.313,-0.120,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,1,oracle,763.014199,958.736833,982.065642,33,10,0.001609,84.44,0.961,13,+0.313,-0.120,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,2,phase1,761.626545,940.243222,981.433241,33,10,0.002920,91.03,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,2,current_apg,762.742618,940.243222,981.433241,33,10,0.001609,90.96,0.961,1,+0.147,+0.000,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,2,predictive,762.742618,940.243222,981.433241,33,10,0.001609,90.55,0.961,1,+0.147,+0.000,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,20,2,oracle,762.742618,940.243222,981.433241,33,10,0.001609,90.51,0.961,1,+0.147,+0.000,+0.000,-44.877,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,0,phase1,747.543438,952.167858,998.866395,27,6,0.007645,86.67,0.882,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,0,current_apg,747.999273,952.167858,998.866395,28,6,0.010328,86.05,0.882,14,+0.061,-0.000,+0.000,+35.106,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,0,predictive,747.999273,952.167858,998.866395,28,6,0.010328,86.00,0.882,14,+0.061,-0.000,+0.000,+35.106,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,0,oracle,748.986481,952.167858,998.866395,28,6,0.008941,86.79,0.922,14,+0.193,-0.000,+0.000,+16.960,+0.132,+0.000,+0.000,51
tiscali,ramp_up,40,1,phase1,750.624085,960.224582,982.065642,32,7,0.007645,93.93,0.882,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,1,current_apg,751.965951,961.826956,982.065642,32,7,0.010328,92.90,0.882,14,+0.179,+0.167,+0.000,+35.106,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,1,predictive,751.965951,961.826956,982.065642,32,7,0.010328,93.14,0.882,14,+0.179,+0.167,+0.000,+35.106,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,1,oracle,753.295234,961.826956,982.065642,32,7,0.008941,93.73,0.922,14,+0.356,+0.167,+0.000,+16.960,+0.177,+0.000,+0.000,51
tiscali,ramp_up,40,2,phase1,751.616191,954.199641,981.433241,32,7,0.007645,86.50,0.882,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,2,current_apg,753.477905,956.695337,981.433241,32,8,0.010328,87.13,0.882,1,+0.248,+0.262,+0.000,+35.106,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,2,predictive,753.477905,956.695337,981.433241,32,8,0.010328,86.57,0.882,1,+0.248,+0.262,+0.000,+35.106,+0.000,+0.000,+0.000,51
tiscali,ramp_up,40,2,oracle,753.832308,956.695337,981.433241,32,8,0.010379,86.53,0.882,1,+0.295,+0.262,+0.000,+35.772,+0.047,+0.000,+0.000,51
tiscali,flash_crowd,10,0,phase1,770.093036,979.541482,998.866395,33,9,0.001263,92.49,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,0,current_apg,769.565896,974.305097,998.866395,33,9,0.001696,3250.13,0.941,14,-0.068,-0.535,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,0,predictive,769.565896,974.305097,998.866395,33,9,0.001696,90.68,0.941,14,-0.068,-0.535,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,0,oracle,769.565896,974.305097,998.866395,33,9,0.001696,89.75,0.941,14,-0.068,-0.535,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,1,phase1,769.158826,971.835889,982.389477,35,10,0.001263,88.75,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,1,current_apg,767.902685,968.002499,982.389477,35,10,0.001696,2090.93,0.941,13,-0.163,-0.394,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,1,predictive,767.902685,968.002499,982.389477,35,10,0.001696,89.15,0.941,13,-0.163,-0.394,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,1,oracle,767.902685,968.002499,982.389477,35,10,0.001696,88.58,0.941,13,-0.163,-0.394,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,2,phase1,768.318723,962.270382,981.433241,36,11,0.001263,114.40,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,2,current_apg,766.730195,952.030572,981.433241,36,11,0.001696,93.76,0.941,1,-0.207,-1.064,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,2,predictive,766.730195,952.030572,981.433241,36,11,0.001696,103.23,0.941,1,-0.207,-1.064,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,10,2,oracle,766.730195,952.030572,981.433241,36,11,0.001696,2212.49,0.941,1,-0.207,-1.064,+0.000,+34.319,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,0,phase1,757.640461,965.194430,998.866395,30,8,0.004765,88.76,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,0,current_apg,763.924574,965.194430,998.866395,32,8,0.004096,88.90,0.961,14,+0.829,+0.000,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,0,predictive,763.924574,965.194430,998.866395,32,8,0.004096,88.39,0.961,14,+0.829,+0.000,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,0,oracle,763.924574,965.194430,998.866395,32,8,0.004096,107.88,0.961,14,+0.829,+0.000,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,1,phase1,756.688258,959.891465,982.065642,33,9,0.004765,106.67,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,1,current_apg,761.865893,958.736833,982.065642,33,10,0.004096,116.45,0.961,13,+0.684,-0.120,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,1,predictive,761.865893,958.736833,982.065642,33,10,0.004096,117.99,0.961,13,+0.684,-0.120,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,1,oracle,761.865893,958.736833,982.065642,33,10,0.004096,406.31,0.961,13,+0.684,-0.120,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,2,phase1,755.303071,940.243222,981.433241,32,9,0.004765,105.19,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,2,current_apg,760.479327,940.243222,981.433241,33,10,0.004096,114.51,0.961,1,+0.685,+0.000,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,2,predictive,760.479327,940.243222,981.433241,33,10,0.004096,83.06,0.961,1,+0.685,+0.000,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,20,2,oracle,760.479327,940.243222,981.433241,33,10,0.004096,82.53,0.961,1,+0.685,+0.000,+0.000,-14.037,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,0,phase1,745.029161,952.167858,998.866395,27,6,0.008802,91.81,0.863,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,0,current_apg,744.714906,952.167858,998.866395,26,6,0.008086,93.19,0.882,14,-0.042,-0.000,+0.000,-8.133,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,0,predictive,744.714906,952.167858,998.866395,26,6,0.007942,93.32,0.882,14,-0.042,-0.000,+0.000,-9.769,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,0,oracle,744.714906,952.167858,998.866395,26,6,0.007862,93.11,0.882,14,-0.042,-0.000,+0.000,-10.680,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,1,phase1,746.344356,960.224582,982.065642,30,7,0.008802,1699.94,0.863,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,1,current_apg,746.829998,961.826956,982.065642,31,7,0.008086,96.38,0.882,14,+0.065,+0.167,+0.000,-8.133,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,1,predictive,746.829998,961.826956,982.065642,31,7,0.007942,117.21,0.882,14,+0.065,+0.167,+0.000,-9.769,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,1,oracle,746.829998,961.826956,982.065642,31,7,0.007862,101.56,0.882,14,+0.065,+0.167,+0.000,-10.680,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,2,phase1,746.081305,952.907679,981.433241,30,5,0.008802,92.82,0.863,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,2,current_apg,746.243747,955.403375,981.433241,30,5,0.008086,93.12,0.882,1,+0.022,+0.262,+0.000,-8.133,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,2,predictive,746.243747,955.403375,981.433241,30,5,0.007940,86.71,0.882,1,+0.022,+0.262,+0.000,-9.798,+0.000,+0.000,+0.000,51
tiscali,flash_crowd,40,2,oracle,745.754858,955.403375,981.433241,30,5,0.008672,85.66,0.882,1,-0.044,+0.262,+0.000,-1.483,-0.066,+0.000,+0.000,51
germany50,normal,10,0,phase1,20.282711,32.278270,44.335159,3,1,0.038418,66.10,0.773,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,normal,10,0,current_apg,19.788594,32.755451,44.713974,3,1,0.046840,70.26,0.932,2,-2.436,+1.478,+0.854,+21.924,+0.000,+0.000,+0.000,44
germany50,normal,10,0,predictive,19.788594,32.755451,44.713974,3,1,0.046840,70.27,0.932,2,-2.436,+1.478,+0.854,+21.924,+0.000,+0.000,+0.000,44
germany50,normal,10,0,oracle,19.788594,32.755451,44.713974,3,1,0.046840,70.43,0.932,2,-2.436,+1.478,+0.854,+21.924,+0.000,+0.000,+0.000,44
germany50,normal,10,1,phase1,21.333112,32.405382,44.335159,3,1,0.038420,74.69,0.791,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,normal,10,1,current_apg,20.876149,32.886761,44.713974,3,1,0.042748,78.58,0.953,3,-2.142,+1.485,+0.854,+11.265,+0.000,+0.000,+0.000,43
germany50,normal,10,1,predictive,20.876149,32.886761,44.713974,3,1,0.042748,77.81,0.953,3,-2.142,+1.485,+0.854,+11.265,+0.000,+0.000,+0.000,43
germany50,normal,10,1,oracle,20.876149,32.886761,44.713974,3,1,0.042748,77.60,0.953,3,-2.142,+1.485,+0.854,+11.265,+0.000,+0.000,+0.000,43
germany50,normal,10,2,phase1,21.718492,32.532494,44.335159,3,1,0.039234,68.73,0.810,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,normal,10,2,current_apg,21.289308,33.018071,44.713974,3,1,0.043663,72.98,0.952,3,-1.976,+1.493,+0.854,+11.288,+0.000,+0.000,+0.000,42
germany50,normal,10,2,predictive,21.289308,33.018071,44.713974,3,1,0.043663,72.32,0.952,3,-1.976,+1.493,+0.854,+11.288,+0.000,+0.000,+0.000,42
germany50,normal,10,2,oracle,21.289308,33.018071,44.713974,3,1,0.043663,72.25,0.952,3,-1.976,+1.493,+0.854,+11.288,+0.000,+0.000,+0.000,42
germany50,normal,20,0,phase1,19.663172,32.274706,44.262034,3,1,0.082451,78.20,0.864,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,normal,20,0,current_apg,19.036915,31.093855,42.736988,3,1,0.073879,86.01,0.886,2,-3.185,-3.659,-3.445,-10.396,+0.000,+0.000,+0.000,44
germany50,normal,20,0,predictive,18.995733,31.093855,42.736988,3,1,0.063191,80.70,0.864,2,-3.394,-3.659,-3.445,-23.360,-0.216,+0.000,+0.000,44
germany50,normal,20,0,oracle,19.039509,31.093855,42.736988,3,1,0.078728,80.55,0.909,2,-3.172,-3.659,-3.445,-4.516,+0.014,+0.000,+0.000,44
germany50,normal,20,1,phase1,20.576818,33.717606,44.262034,3,1,0.074310,70.85,0.884,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,normal,20,1,current_apg,20.153676,34.145948,42.736988,3,1,0.074696,74.35,0.884,3,-2.056,+1.270,-3.445,+0.519,+0.000,+0.000,+0.000,43
germany50,normal,20,1,predictive,20.151805,34.145948,42.736988,3,1,0.063752,74.01,0.860,3,-2.065,+1.270,-3.445,-14.207,-0.009,+0.000,+0.000,43
germany50,normal,20,1,oracle,20.132912,33.884301,42.736988,3,1,0.077434,73.94,0.907,3,-2.157,+0.494,-3.445,+4.205,-0.103,-0.766,+0.000,43
germany50,normal,20,2,phase1,21.024672,33.943450,44.262034,3,1,0.076085,77.98,0.881,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,normal,20,2,current_apg,20.252805,34.312508,42.736988,5,1,0.069327,85.60,0.905,2,-3.671,+1.087,-3.445,-8.883,+0.000,+0.000,+0.000,42
germany50,normal,20,2,predictive,20.252805,34.312508,42.736988,5,1,0.069327,80.57,0.905,2,-3.671,+1.087,-3.445,-8.883,+0.000,+0.000,+0.000,42
germany50,normal,20,2,oracle,20.685165,34.312508,42.736988,6,1,0.065618,80.38,0.881,4,-1.615,+1.087,-3.445,-13.757,+2.135,+0.000,+0.000,42
germany50,normal,40,0,phase1,18.935455,31.093855,42.736988,3,1,0.108762,75.62,0.886,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,normal,40,0,current_apg,18.868794,31.093855,42.736988,3,1,0.123557,75.47,0.909,2,-0.352,-0.000,+0.000,+13.603,+0.000,+0.000,+0.000,44
germany50,normal,40,0,predictive,18.868794,31.093855,42.736988,3,1,0.123557,75.48,0.909,2,-0.352,-0.000,+0.000,+13.603,+0.000,+0.000,+0.000,44
germany50,normal,40,0,oracle,18.868794,31.093855,42.736988,3,1,0.121525,75.84,0.909,2,-0.352,-0.000,+0.000,+11.735,+0.000,+0.000,+0.000,44
germany50,normal,40,1,phase1,20.040359,35.200925,42.736988,3,1,0.110012,82.69,0.884,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,normal,40,1,current_apg,19.849095,33.138733,42.736988,3,1,0.119689,84.30,0.930,3,-0.954,-5.858,-0.000,+8.797,+0.000,+0.000,+0.000,43
germany50,normal,40,1,predictive,19.849095,33.138733,42.736988,3,1,0.119689,86.11,0.930,3,-0.954,-5.858,-0.000,+8.797,+0.000,+0.000,+0.000,43
germany50,normal,40,1,oracle,19.890437,33.138733,42.736988,3,1,0.117609,83.50,0.930,3,-0.748,-5.858,-0.000,+6.906,+0.208,+0.000,+0.000,43
germany50,normal,40,2,phase1,20.705942,33.604137,42.736988,6,1,0.103135,78.10,0.905,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,normal,40,2,current_apg,20.306185,32.700817,42.736988,6,1,0.116676,76.79,0.929,2,-1.931,-2.688,+0.000,+13.129,+0.000,+0.000,+0.000,42
germany50,normal,40,2,predictive,20.306185,32.700817,42.736988,6,1,0.116676,76.60,0.929,2,-1.931,-2.688,+0.000,+13.129,+0.000,+0.000,+0.000,42
germany50,normal,40,2,oracle,20.380166,32.700817,42.736988,6,1,0.114545,76.39,0.929,2,-1.573,-2.688,+0.000,+11.063,+0.364,+0.000,+0.000,42
germany50,spike_2x,10,0,phase1,21.322915,32.278270,44.335159,3,1,0.041945,72.28,0.705,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,spike_2x,10,0,current_apg,20.854241,32.755451,44.713974,3,1,0.047738,85.15,0.932,2,-2.198,+1.478,+0.854,+13.812,+0.000,+0.000,+0.000,44
germany50,spike_2x,10,0,predictive,20.854241,32.755451,44.713974,3,1,0.047738,79.98,0.932,2,-2.198,+1.478,+0.854,+13.812,+0.000,+0.000,+0.000,44
germany50,spike_2x,10,0,oracle,20.854241,32.755451,44.713974,3,1,0.047738,78.85,0.932,2,-2.198,+1.478,+0.854,+13.812,+0.000,+0.000,+0.000,44
germany50,spike_2x,10,1,phase1,22.432295,32.405382,44.335159,3,1,0.042031,66.79,0.721,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,spike_2x,10,1,current_apg,21.998298,32.886761,44.713974,3,1,0.043668,73.69,0.953,2,-1.935,+1.485,+0.854,+3.893,+0.000,+0.000,+0.000,43
germany50,spike_2x,10,1,predictive,21.998298,32.886761,44.713974,3,1,0.043668,73.94,0.953,2,-1.935,+1.485,+0.854,+3.893,+0.000,+0.000,+0.000,43
germany50,spike_2x,10,1,oracle,21.998298,32.886761,44.713974,3,1,0.043668,73.59,0.953,2,-1.935,+1.485,+0.854,+3.893,+0.000,+0.000,+0.000,43
germany50,spike_2x,10,2,phase1,22.871527,32.532494,44.335159,3,1,0.042934,74.23,0.738,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,spike_2x,10,2,current_apg,22.460196,33.018071,44.713974,3,1,0.044605,80.84,0.952,3,-1.798,+1.493,+0.854,+3.893,+0.000,+0.000,+0.000,42
germany50,spike_2x,10,2,predictive,22.460196,33.018071,44.713974,3,1,0.044605,83.99,0.952,3,-1.798,+1.493,+0.854,+3.893,+0.000,+0.000,+0.000,42
germany50,spike_2x,10,2,oracle,22.460196,33.018071,44.713974,3,1,0.044605,79.61,0.952,3,-1.798,+1.493,+0.854,+3.893,+0.000,+0.000,+0.000,42
germany50,spike_2x,20,0,phase1,20.728819,32.274706,44.262034,3,1,0.080380,72.10,0.864,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,spike_2x,20,0,current_apg,20.061380,31.093855,42.736988,3,1,0.064854,75.01,0.864,2,-3.220,-3.659,-3.445,-19.316,+0.000,+0.000,+0.000,44
germany50,spike_2x,20,0,predictive,20.061380,31.093855,42.736988,3,1,0.064854,74.61,0.864,2,-3.220,-3.659,-3.445,-19.316,+0.000,+0.000,+0.000,44
germany50,spike_2x,20,0,oracle,20.063973,31.093855,42.736988,3,1,0.069702,74.99,0.886,2,-3.207,-3.659,-3.445,-13.284,+0.013,+0.000,+0.000,44
germany50,spike_2x,20,1,phase1,21.752901,33.717606,44.262034,3,1,0.072189,79.00,0.884,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
